    5    6    5    235.     29.    -56. 0.58472E+17     42.    -50.     -7.           0.5641
    5    6    6     17.     67.   -106. 0.58015E+17     43.    -48.    -10.           0.5220
    6    3   -6    260.     56.    -84. 0.56763E+17     65.    -12.    -23.           0.7434
    6    3   -5    266.     53.    -75. 0.60663E+17     54.    -20.    -25.           0.7544
    6    3   -4    269.     51.    -68. 0.66058E+17     43.    -30.    -26.           0.7593
    6    3   -3    270.     48.    -62. 0.72466E+17     35.    -39.    -27.           0.7581
    6    3   -2    268.     44.    -57. 0.79421E+17     28.    -45.    -27.           0.7507
    6    3   -1    264.     40.    -54. 0.86586E+17     25.    -48.    -27.           0.7372
    6    3    0    259.     35.    -52. 0.93661E+17     24.    -49.    -27.           0.7179
    6    3    1    254.     31.    -51. 0.10043E+18     25.    -48.    -27.           0.6934
    6    3    2    250.     27.    -51. 0.10669E+18     27.    -47.    -27.           0.6643
    6    3    3    246.     24.    -52. 0.11231E+18     29.    -44.    -27.           0.6315
    6    3    4    243.     22.    -53. 0.11716E+18     31.    -42.    -27.           0.5958
    6    3    5    240.     20.    -55. 0.12116E+18     34.    -39.    -27.           0.5582
    6    3    6    237.     18.    -56. 0.12422E+18     37.    -37.    -27.           0.5199
    6    4   -6    266.     55.    -75. 0.48036E+17     88.     -3.     -9.           0.7471
    6    4   -5    270.     53.    -68. 0.52684E+17     69.    -18.    -13.           0.7605
    6    4   -4    271.     50.    -63. 0.58369E+17     54.    -30.    -16.           0.7677
    6    4   -3    270.     47.    -59. 0.64673E+17     44.    -38.    -18.           0.7684
    6    4   -2    269.     44.    -56. 0.71264E+17     37.    -43.    -19.           0.7626
    6    4   -1    266.     40.    -54. 0.77884E+17     33.    -46.    -21.           0.7504
    6    4    0    262.     37.    -53. 0.84318E+17     31.    -47.    -22.           0.7320
    6    4    1    258.     34.    -53. 0.90416E+17     30.    -47.    -22.           0.7080
    6    4    2    255.     31.    -53. 0.96037E+17     30.    -47.    -23.           0.6790
