 
 2D correlation for isub=           1
    16    0.6000    0.8133       199.   78. -177.       108.   87.  -12.   15.30   53.83  0.24214E-07  0.30191E+17
    16    0.9000    0.8099       198.   78. -176.       107.   86.  -12.   15.05   53.70  0.24608E-07  0.30061E+17
    16    1.2000    0.8004       197.   78. -176.       107.   86.  -12.   14.76   53.59  0.25710E-07  0.29713E+17
    16    1.5000    0.7847       197.   78. -176.       106.   86.  -12.   14.42   53.47  0.27484E-07  0.29149E+17
    16    1.8000    0.7632       196.   78. -176.       105.   86.  -12.   14.02   53.35  0.29872E-07  0.28374E+17
    16    2.1000    0.7359       196.   78. -176.       105.   86.  -12.   13.56   53.23  0.32795E-07  0.27394E+17
    17   -2.1000    0.5824       204.   80.  179.       294.   89.   10.   17.22   56.58  0.47274E-07  0.23040E+17
    17   -1.8000    0.6286       203.   80.  180.       293.   90.   10.   17.27   56.25  0.43272E-07  0.24727E+17
    17   -1.5000    0.6704       202.   80. -180.       112.   90.  -10.   17.29   55.96  0.39389E-07  0.26250E+17
    17   -1.2000    0.7073       202.   80. -179.       112.   89.  -10.   17.29   55.72  0.35746E-07  0.27596E+17
