    2   13   -5    282.     78.    -39. 0.28993E+17     32.     10.     58.           0.7851
    2   13   -4    282.     78.    -42. 0.29692E+17     40.      1.     59.           0.7863
    2   13   -3    282.     78.    -44. 0.30252E+17     33.     -7.     60.           0.7825
    2   13   -2     23.     45.   -165. 0.30660E+17     26.    -14.     60.           0.7736
    2   13   -1     24.     43.   -166. 0.30909E+17     20.    -19.     61.           0.7600
    2   13    0     25.     40.   -167. 0.30992E+17     16.    -23.     62.           0.7420
    2   13    1     27.     35.   -170. 0.30907E+17     12.    -26.     62.           0.7200
    2   13    2     29.     28.   -174. 0.30651E+17      9.    -29.     62.           0.6947
    2   13    3    121.     90.     71. 0.30226E+17      8.    -30.     62.           0.6665
    2   13    4    130.     88.     81. 0.29635E+17      9.    -31.     60.           0.6364
    2   13    5    137.     87.     88. 0.28883E+17     11.    -30.     58.           0.6049
    2   13    6    141.     88.     93. 0.27978E+17     15.    -29.     56.           0.5729
    2   14   -6    285.     80.    -34. 0.29504E+17     23.     18.     59.           0.7740
    2   14   -5    283.     79.    -37. 0.30312E+17     30.     10.     60.           0.7804
    2   14   -4    283.     79.    -40. 0.30980E+17     38.      2.     60.           0.7819
    2   14   -3    283.     79.    -42. 0.31498E+17     33.     -6.     61.           0.7785
    2   14   -2     23.     47.   -166. 0.31855E+17     26.    -12.     62.           0.7702
    2   14   -1     24.     44.   -167. 0.32045E+17     21.    -17.     62.           0.7572
    2   14    0     24.     41.   -168. 0.32064E+17     16.    -21.     63.           0.7398
    2   14    1     26.     37.   -170. 0.31908E+17     12.    -24.     64.           0.7186
    2   14    2     27.     30.   -174. 0.31579E+17      9.    -27.     64.           0.6939
    2   14    3    120.     90.     68. 0.31077E+17      8.    -29.     64.           0.6665
    2   14    4    129.     87.     79. 0.30407E+17      8.    -29.     62.           0.6370
    2   14    5    136.     87.     87. 0.29575E+17     10.    -29.     61.           0.6061
    2   14    6    141.     87.     93. 0.28590E+17     13.    -28.     58.           0.5747
    2   15   -6    287.     84.    -32. 0.31903E+17     24.     15.     61.           0.7679
    2   15   -5    286.     82.    -37. 0.32791E+17     31.      7.     62.           0.7743
    2   15   -4    285.     82.    -40. 0.33527E+17     37.     -0.     63.           0.7761
    2   15   -3     22.     48.   -170. 0.34097E+17     30.     -7.     63.           0.7730
    2   15   -2     23.     45.   -170. 0.34492E+17     24.    -13.     64.           0.7651
    2   15   -1     23.     42.   -171. 0.34705E+17     19.    -17.     64.           0.7527
    2   15    0     24.     37.   -174. 0.34731E+17     15.    -21.     65.           0.7360
    2   15    1     25.     32.   -177. 0.34567E+17     12.    -23.     65.           0.7155
    2   15    2     26.     25.    178. 0.34214E+17     10.    -25.     65.           0.6916
    2   15    3    124.     87.     73. 0.33673E+17     10.    -26.     64.           0.6649
    2   15    4    131.     86.     81. 0.32948E+17     11.    -27.     63.           0.6362
    2   15    5    136.     86.     87. 0.32048E+17     13.    -26.     61.           0.6061
